state,origin,ages_ranges,genders,behavior,expat_population_wave5,facebook_population_wave5,dest_state_fips,dest_state_name,dest_state_letter,dest_state_FB_code,origin_ACS_bpl,origin_ACS_name,origin_FB_code,sex,age_group,nof_foreign_born,nof_residents,frac_foreign_born
Utah,China,ages_25_29,2,6019452369983,350,130000,49,Utah,UT,3887,500,China,6019452369983,2,ages_25_29,852,101798,0.008369516100512779
Utah,France,ages_25_29,2,6019367014383,60,130000,49,Utah,UT,3887,421,France,6019367014383,2,ages_25_29,0,101798,0.0
Utah,Germany,ages_25_29,2,6019367052983,160,130000,49,Utah,UT,3887,453,Germany,6019367052983,2,ages_25_29,295,101798,0.0028978958329240303
Utah,Greece,ages_25_29,2,6023676017583,20,130000,49,Utah,UT,3887,433,Greece,6023676017583,2,ages_25_29,0,101798,0.0
Utah,Hungary,ages_25_29,2,6019396638383,20,130000,49,Utah,UT,3887,454,Hungary,6019396638383,2,ages_25_29,0,101798,0.0
Utah,India,ages_25_29,2,6016916298983,820,130000,49,Utah,UT,3887,521,India,6016916298983,2,ages_25_29,603,101798,0.00592349555001081
Utah,Indonesia,ages_25_29,2,6019564344583,40,130000,49,Utah,UT,3887,512,Indonesia,6019564344583,2,ages_25_29,0,101798,0.0
Utah,Ireland,ages_25_29,2,6019396650783,20,130000,49,Utah,UT,3887,414,Ireland,6019396650783,2,ages_25_29,0,101798,0.0
Utah,Israel,ages_25_29,2,6025000823583,20,130000,49,Utah,UT,3887,534,Israel,6025000823583,2,ages_25_29,0,101798,0.0
Utah,Italy,ages_25_29,2,6019396654583,100,130000,49,Utah,UT,3887,434,Italy,6019396654583,2,ages_25_29,0,101798,0.0
Utah,Japan,ages_25_29,2,6023676028783,140,130000,49,Utah,UT,3887,501,Japan,6023676028783,2,ages_25_29,726,101798,0.00713177076170455
Utah,KSA,ages_25_29,2,6025000813183,170,130000,49,Utah,UT,3887,533,Saudi Arabia,6025000813183,2,ages_25_29,0,101798,0.0
Utah,Malaysia,ages_25_29,2,6027147160983,20,130000,49,Utah,UT,3887,514,Malaysia,6027147160983,2,ages_25_29,0,101798,0.0
Utah,Mexico,ages_25_29,2,6023676072183,7000,130000,49,Utah,UT,3887,200,Mexico,6023676072183,2,ages_25_29,6366,101798,0.06253560973693
Utah,Nepal,ages_25_29,2,6023356955383,140,130000,49,Utah,UT,3887,524,Nepal,6023356955383,2,ages_25_29,57,101798,0.000559932415175151
Utah,Philippines,ages_25_29,2,6018797091183,340,130000,49,Utah,UT,3887,515,Philippines,6018797091183,2,ages_25_29,161,101798,0.0015815634884771802
Utah,Poland,ages_25_29,2,6019396657183,20,130000,49,Utah,UT,3887,455,Poland,6019396657183,2,ages_25_29,0,101798,0.0
Utah,Portugal,ages_25_29,2,6021354882783,20,130000,49,Utah,UT,3887,436,Portugal,6021354882783,2,ages_25_29,0,101798,0.0
Utah,Puerto Rico,ages_25_29,2,6019520122583,200,130000,49,Utah,UT,3887,110,Puerto Rico,6019520122583,2,ages_25_29,0,101798,0.0
Utah,Romania,ages_25_29,2,6027148962983,30,130000,49,Utah,UT,3887,456,Romania,6027148962983,2,ages_25_29,0,101798,0.0
Utah,Russia,ages_25_29,2,6025000815983,100,130000,49,Utah,UT,3887,465,Russia,6025000815983,2,ages_25_29,124,101798,0.00121809858739857
Utah,Singapore,ages_25_29,2,6023516403783,20,130000,49,Utah,UT,3887,516,Singapore,6023516403783,2,ages_25_29,0,101798,0.0
Utah,South Korea,ages_25_29,2,6027148973583,240,130000,49,Utah,UT,3887,502,South Korea,6027148973583,2,ages_25_29,0,101798,0.0
Utah,Spain,ages_25_29,2,6019366943583,80,130000,49,Utah,UT,3887,438,Spain,6019366943583,2,ages_25_29,65,101798,0.000638519420813768
Utah,UAE,ages_25_29,2,6023516430783,20,130000,49,Utah,UT,3887,543,UAE,6023516430783,2,ages_25_29,0,101798,0.0
Utah,United Kingdom,ages_25_29,2,6021354152983,280,130000,49,Utah,UT,3887,413,UK,6021354152983,2,ages_25_29,41,101798,0.000402758403897915
Utah,Vietnam,ages_25_29,2,6027149006383,180,130000,49,Utah,UT,3887,518,Vietnam,6027149006383,2,ages_25_29,603,101798,0.00592349555001081
Utah,Australia,ages_30_34,2,6021354857783,100,100000,49,Utah,UT,3887,700,Australia,6021354857783,2,ages_30_34,70,104633,0.00066900499842306
Utah,Austria,ages_30_34,2,6023675997383,20,100000,49,Utah,UT,3887,450,Austria,6023675997383,2,ages_30_34,0,104633,0.0
Utah,Canada,ages_30_34,2,6019396764183,210,100000,49,Utah,UT,3887,150,Canada,6019396764183,2,ages_30_34,416,104633,0.00397580113348561
Utah,China,ages_30_34,2,6019452369983,180,100000,49,Utah,UT,3887,500,China,6019452369983,2,ages_30_34,705,104633,0.00673783605554653
Utah,France,ages_30_34,2,6019367014383,60,100000,49,Utah,UT,3887,421,France,6019367014383,2,ages_30_34,0,104633,0.0
Utah,Germany,ages_30_34,2,6019367052983,100,100000,49,Utah,UT,3887,453,Germany,6019367052983,2,ages_30_34,815,104633,0.00778912962449705
Utah,Greece,ages_30_34,2,6023676017583,20,100000,49,Utah,UT,3887,433,Greece,6023676017583,2,ages_30_34,0,104633,0.0
Utah,Hungary,ages_30_34,2,6019396638383,20,100000,49,Utah,UT,3887,454,Hungary,6019396638383,2,ages_30_34,0,104633,0.0
Utah,India,ages_30_34,2,6016916298983,860,100000,49,Utah,UT,3887,521,India,6016916298983,2,ages_30_34,483,104633,0.00461613448911911
Utah,Indonesia,ages_30_34,2,6019564344583,40,100000,49,Utah,UT,3887,512,Indonesia,6019564344583,2,ages_30_34,0,104633,0.0
Utah,Ireland,ages_30_34,2,6019396650783,20,100000,49,Utah,UT,3887,414,Ireland,6019396650783,2,ages_30_34,0,104633,0.0
Utah,Israel,ages_30_34,2,6025000823583,20,100000,49,Utah,UT,3887,534,Israel,6025000823583,2,ages_30_34,84,104633,0.000802805998107672
Utah,Italy,ages_30_34,2,6019396654583,60,100000,49,Utah,UT,3887,434,Italy,6019396654583,2,ages_30_34,232,104633,0.00221727370905928
Utah,Japan,ages_30_34,2,6023676028783,80,100000,49,Utah,UT,3887,501,Japan,6023676028783,2,ages_30_34,523,104633,0.00499842305964657
Utah,KSA,ages_30_34,2,6025000813183,40,100000,49,Utah,UT,3887,533,Saudi Arabia,6025000813183,2,ages_30_34,0,104633,0.0
Utah,Malaysia,ages_30_34,2,6027147160983,20,100000,49,Utah,UT,3887,514,Malaysia,6027147160983,2,ages_30_34,0,104633,0.0
Utah,Mexico,ages_30_34,2,6023676072183,7500,100000,49,Utah,UT,3887,200,Mexico,6023676072183,2,ages_30_34,5146,104633,0.0491814245983581
Utah,Nepal,ages_30_34,2,6023356955383,130,100000,49,Utah,UT,3887,524,Nepal,6023356955383,2,ages_30_34,0,104633,0.0
Utah,Philippines,ages_30_34,2,6018797091183,210,100000,49,Utah,UT,3887,515,Philippines,6018797091183,2,ages_30_34,255,104633,0.00243708963711257
Utah,Poland,ages_30_34,2,6019396657183,20,100000,49,Utah,UT,3887,455,Poland,6019396657183,2,ages_30_34,0,104633,0.0
Utah,Portugal,ages_30_34,2,6021354882783,20,100000,49,Utah,UT,3887,436,Portugal,6021354882783,2,ages_30_34,0,104633,0.0
Utah,Puerto Rico,ages_30_34,2,6019520122583,160,100000,49,Utah,UT,3887,110,Puerto Rico,6019520122583,2,ages_30_34,0,104633,0.0
Utah,Romania,ages_30_34,2,6027148962983,20,100000,49,Utah,UT,3887,456,Romania,6027148962983,2,ages_30_34,0,104633,0.0
Utah,Russia,ages_30_34,2,6025000815983,80,100000,49,Utah,UT,3887,465,Russia,6025000815983,2,ages_30_34,214,104633,0.00204524385232193
Utah,Singapore,ages_30_34,2,6023516403783,20,100000,49,Utah,UT,3887,516,Singapore,6023516403783,2,ages_30_34,0,104633,0.0
Utah,South Korea,ages_30_34,2,6027148973583,80,100000,49,Utah,UT,3887,502,South Korea,6027148973583,2,ages_30_34,101,104633,0.000965278640581843
Utah,Spain,ages_30_34,2,6019366943583,60,100000,49,Utah,UT,3887,438,Spain,6019366943583,2,ages_30_34,0,104633,0.0
Utah,UAE,ages_30_34,2,6023516430783,20,100000,49,Utah,UT,3887,543,UAE,6023516430783,2,ages_30_34,0,104633,0.0
Utah,United Kingdom,ages_30_34,2,6021354152983,220,100000,49,Utah,UT,3887,413,UK,6021354152983,2,ages_30_34,162,104633,0.00154826871063622
Utah,Vietnam,ages_30_34,2,6027149006383,120,100000,49,Utah,UT,3887,518,Vietnam,6027149006383,2,ages_30_34,392,104633,0.0037464279911691295
Utah,Australia,ages_35_39,2,6021354857783,80,96000,49,Utah,UT,3887,700,Australia,6021354857783,2,ages_35_39,72,100604,0.0007156773090533179
Utah,Austria,ages_35_39,2,6023675997383,20,96000,49,Utah,UT,3887,450,Austria,6023675997383,2,ages_35_39,0,100604,0.0
Utah,Canada,ages_35_39,2,6019396764183,220,96000,49,Utah,UT,3887,150,Canada,6019396764183,2,ages_35_39,216,100604,0.00214703192715995
Utah,China,ages_35_39,2,6019452369983,100,96000,49,Utah,UT,3887,500,China,6019452369983,2,ages_35_39,295,100604,0.00293228897459346
Utah,France,ages_35_39,2,6019367014383,50,96000,49,Utah,UT,3887,421,France,6019367014383,2,ages_35_39,0,100604,0.0
Utah,Germany,ages_35_39,2,6019367052983,60,96000,49,Utah,UT,3887,453,Germany,6019367052983,2,ages_35_39,288,100604,0.00286270923621327
Utah,Greece,ages_35_39,2,6023676017583,20,96000,49,Utah,UT,3887,433,Greece,6023676017583,2,ages_35_39,0,100604,0.0
Utah,Hungary,ages_35_39,2,6019396638383,20,96000,49,Utah,UT,3887,454,Hungary,6019396638383,2,ages_35_39,0,100604,0.0
Utah,India,ages_35_39,2,6016916298983,570,96000,49,Utah,UT,3887,521,India,6016916298983,2,ages_35_39,280,100604,0.00278318953520735
Utah,Indonesia,ages_35_39,2,6019564344583,40,96000,49,Utah,UT,3887,512,Indonesia,6019564344583,2,ages_35_39,0,100604,0.0
Utah,Ireland,ages_35_39,2,6019396650783,20,96000,49,Utah,UT,3887,414,Ireland,6019396650783,2,ages_35_39,0,100604,0.0
Utah,Israel,ages_35_39,2,6025000823583,20,96000,49,Utah,UT,3887,534,Israel,6025000823583,2,ages_35_39,0,100604,0.0
Utah,Italy,ages_35_39,2,6019396654583,50,96000,49,Utah,UT,3887,434,Italy,6019396654583,2,ages_35_39,0,100604,0.0
Utah,Japan,ages_35_39,2,6023676028783,50,96000,49,Utah,UT,3887,501,Japan,6023676028783,2,ages_35_39,231,100604,0.0022961313665460603
Utah,KSA,ages_35_39,2,6025000813183,20,96000,49,Utah,UT,3887,533,Saudi Arabia,6025000813183,2,ages_35_39,0,100604,0.0
Utah,Malaysia,ages_35_39,2,6027147160983,20,96000,49,Utah,UT,3887,514,Malaysia,6027147160983,2,ages_35_39,0,100604,0.0
Utah,Mexico,ages_35_39,2,6023676072183,7200,96000,49,Utah,UT,3887,200,Mexico,6023676072183,2,ages_35_39,9766,100604,0.097073675002982
Utah,Nepal,ages_35_39,2,6023356955383,80,96000,49,Utah,UT,3887,524,Nepal,6023356955383,2,ages_35_39,68,100604,0.0006759174585503559
Utah,Philippines,ages_35_39,2,6018797091183,210,96000,49,Utah,UT,3887,515,Philippines,6018797091183,2,ages_35_39,96,100604,0.000954236412071091
Utah,Poland,ages_35_39,2,6019396657183,20,96000,49,Utah,UT,3887,455,Poland,6019396657183,2,ages_35_39,0,100604,0.0
Utah,Portugal,ages_35_39,2,6021354882783,20,96000,49,Utah,UT,3887,436,Portugal,6021354882783,2,ages_35_39,0,100604,0.0
Utah,Puerto Rico,ages_35_39,2,6019520122583,110,96000,49,Utah,UT,3887,110,Puerto Rico,6019520122583,2,ages_35_39,283,100604,0.00281300942308457
Utah,Romania,ages_35_39,2,6027148962983,20,96000,49,Utah,UT,3887,456,Romania,6027148962983,2,ages_35_39,98,100604,0.000974116337322572
Utah,Russia,ages_35_39,2,6025000815983,30,96000,49,Utah,UT,3887,465,Russia,6025000815983,2,ages_35_39,163,100604,0.00162021390799571
Utah,Singapore,ages_35_39,2,6023516403783,20,96000,49,Utah,UT,3887,516,Singapore,6023516403783,2,ages_35_39,0,100604,0.0
Utah,South Korea,ages_35_39,2,6027148973583,70,96000,49,Utah,UT,3887,502,South Korea,6027148973583,2,ages_35_39,752,100604,0.007474851894556879
Utah,Spain,ages_35_39,2,6019366943583,60,96000,49,Utah,UT,3887,438,Spain,6019366943583,2,ages_35_39,0,100604,0.0
Utah,UAE,ages_35_39,2,6023516430783,20,96000,49,Utah,UT,3887,543,UAE,6023516430783,2,ages_35_39,0,100604,0.0
Utah,United Kingdom,ages_35_39,2,6021354152983,180,96000,49,Utah,UT,3887,413,UK,6021354152983,2,ages_35_39,0,100604,0.0
Utah,Vietnam,ages_35_39,2,6027149006383,120,96000,49,Utah,UT,3887,518,Vietnam,6027149006383,2,ages_35_39,392,100604,0.00389646534929029
Utah,Australia,ages_40_44,2,6021354857783,80,75000,49,Utah,UT,3887,700,Australia,6021354857783,2,ages_40_44,255,81743,0.00311953317103605
Utah,Austria,ages_40_44,2,6023675997383,20,75000,49,Utah,UT,3887,450,Austria,6023675997383,2,ages_40_44,0,81743,0.0
Utah,Canada,ages_40_44,2,6019396764183,270,75000,49,Utah,UT,3887,150,Canada,6019396764183,2,ages_40_44,148,81743,0.00181055258554249
Utah,China,ages_40_44,2,6019452369983,40,75000,49,Utah,UT,3887,500,China,6019452369983,2,ages_40_44,484,81743,0.005920996293260579
Utah,France,ages_40_44,2,6019367014383,30,75000,49,Utah,UT,3887,421,France,6019367014383,2,ages_40_44,0,81743,0.0
Utah,Germany,ages_40_44,2,6019367052983,80,75000,49,Utah,UT,3887,453,Germany,6019367052983,2,ages_40_44,533,81743,0.00652043600063614
Utah,Greece,ages_40_44,2,6023676017583,20,75000,49,Utah,UT,3887,433,Greece,6023676017583,2,ages_40_44,0,81743,0.0
Utah,Hungary,ages_40_44,2,6019396638383,20,75000,49,Utah,UT,3887,454,Hungary,6019396638383,2,ages_40_44,0,81743,0.0
Utah,India,ages_40_44,2,6016916298983,290,75000,49,Utah,UT,3887,521,India,6016916298983,2,ages_40_44,333,81743,0.00407374331747061
Utah,Indonesia,ages_40_44,2,6019564344583,20,75000,49,Utah,UT,3887,512,Indonesia,6019564344583,2,ages_40_44,0,81743,0.0
Utah,Ireland,ages_40_44,2,6019396650783,20,75000,49,Utah,UT,3887,414,Ireland,6019396650783,2,ages_40_44,90,81743,0.0011010117074244901
Utah,Israel,ages_40_44,2,6025000823583,20,75000,49,Utah,UT,3887,534,Israel,6025000823583,2,ages_40_44,0,81743,0.0
Utah,Italy,ages_40_44,2,6019396654583,40,75000,49,Utah,UT,3887,434,Italy,6019396654583,2,ages_40_44,0,81743,0.0
Utah,Japan,ages_40_44,2,6023676028783,40,75000,49,Utah,UT,3887,501,Japan,6023676028783,2,ages_40_44,252,81743,0.00308283278078857
Utah,KSA,ages_40_44,2,6025000813183,20,75000,49,Utah,UT,3887,533,Saudi Arabia,6025000813183,2,ages_40_44,0,81743,0.0
Utah,Malaysia,ages_40_44,2,6027147160983,20,75000,49,Utah,UT,3887,514,Malaysia,6027147160983,2,ages_40_44,0,81743,0.0
Utah,Mexico,ages_40_44,2,6023676072183,6100,75000,49,Utah,UT,3887,200,Mexico,6023676072183,2,ages_40_44,6442,81743,0.0788079713247617
Utah,Nepal,ages_40_44,2,6023356955383,30,75000,49,Utah,UT,3887,524,Nepal,6023356955383,2,ages_40_44,533,81743,0.00652043600063614
Utah,Philippines,ages_40_44,2,6018797091183,180,75000,49,Utah,UT,3887,515,Philippines,6018797091183,2,ages_40_44,420,81743,0.0051380546346476205
Utah,Poland,ages_40_44,2,6019396657183,20,75000,49,Utah,UT,3887,455,Poland,6019396657183,2,ages_40_44,73,81743,0.0008930428293554189
Utah,Portugal,ages_40_44,2,6021354882783,20,75000,49,Utah,UT,3887,436,Portugal,6021354882783,2,ages_40_44,113,81743,0.00138238136598853
Utah,Puerto Rico,ages_40_44,2,6019520122583,90,75000,49,Utah,UT,3887,110,Puerto Rico,6019520122583,2,ages_40_44,45,81743,0.0005505058537122451
Utah,Romania,ages_40_44,2,6027148962983,20,75000,49,Utah,UT,3887,456,Romania,6027148962983,2,ages_40_44,25,81743,0.000305836585395691
Utah,Russia,ages_40_44,2,6025000815983,40,75000,49,Utah,UT,3887,465,Russia,6025000815983,2,ages_40_44,146,81743,0.0017860856587108398
Utah,Singapore,ages_40_44,2,6023516403783,20,75000,49,Utah,UT,3887,516,Singapore,6023516403783,2,ages_40_44,0,81743,0.0
Utah,South Korea,ages_40_44,2,6027148973583,60,75000,49,Utah,UT,3887,502,South Korea,6027148973583,2,ages_40_44,232,81743,0.00283816351247202
Utah,Spain,ages_40_44,2,6019366943583,50,75000,49,Utah,UT,3887,438,Spain,6019366943583,2,ages_40_44,0,81743,0.0
Utah,UAE,ages_40_44,2,6023516430783,20,75000,49,Utah,UT,3887,543,UAE,6023516430783,2,ages_40_44,0,81743,0.0
Utah,United Kingdom,ages_40_44,2,6021354152983,150,75000,49,Utah,UT,3887,413,UK,6021354152983,2,ages_40_44,0,81743,0.0
Utah,Vietnam,ages_40_44,2,6027149006383,150,75000,49,Utah,UT,3887,518,Vietnam,6027149006383,2,ages_40_44,278,81743,0.00340090282960009
Utah,Australia,ages_45_49,2,6021354857783,90,61000,49,Utah,UT,3887,700,Australia,6021354857783,2,ages_45_49,155,72256,0.00214515057573073
Utah,Austria,ages_45_49,2,6023675997383,20,61000,49,Utah,UT,3887,450,Austria,6023675997383,2,ages_45_49,0,72256,0.0
Utah,Canada,ages_45_49,2,6019396764183,240,61000,49,Utah,UT,3887,150,Canada,6019396764183,2,ages_45_49,479,72256,0.00662920726306466
Utah,China,ages_45_49,2,6019452369983,30,61000,49,Utah,UT,3887,500,China,6019452369983,2,ages_45_49,422,72256,0.0058403454384411
Utah,France,ages_45_49,2,6019367014383,30,61000,49,Utah,UT,3887,421,France,6019367014383,2,ages_45_49,51,72256,0.000705823737821081
Utah,Germany,ages_45_49,2,6019367052983,60,61000,49,Utah,UT,3887,453,Germany,6019367052983,2,ages_45_49,26,72256,0.000359831709477414
Utah,Greece,ages_45_49,2,6023676017583,20,61000,49,Utah,UT,3887,433,Greece,6023676017583,2,ages_45_49,0,72256,0.0
Utah,Hungary,ages_45_49,2,6019396638383,20,61000,49,Utah,UT,3887,454,Hungary,6019396638383,2,ages_45_49,0,72256,0.0
Utah,India,ages_45_49,2,6016916298983,140,61000,49,Utah,UT,3887,521,India,6016916298983,2,ages_45_49,549,72256,0.007597984942426929
Utah,Indonesia,ages_45_49,2,6019564344583,20,61000,49,Utah,UT,3887,512,Indonesia,6019564344583,2,ages_45_49,0,72256,0.0
Utah,Ireland,ages_45_49,2,6019396650783,20,61000,49,Utah,UT,3887,414,Ireland,6019396650783,2,ages_45_49,0,72256,0.0
Utah,Israel,ages_45_49,2,6025000823583,20,61000,49,Utah,UT,3887,534,Israel,6025000823583,2,ages_45_49,0,72256,0.0
Utah,Italy,ages_45_49,2,6019396654583,30,61000,49,Utah,UT,3887,434,Italy,6019396654583,2,ages_45_49,0,72256,0.0
Utah,Japan,ages_45_49,2,6023676028783,30,61000,49,Utah,UT,3887,501,Japan,6023676028783,2,ages_45_49,194,72256,0.0026848981399468603
Utah,KSA,ages_45_49,2,6025000813183,20,61000,49,Utah,UT,3887,533,Saudi Arabia,6025000813183,2,ages_45_49,0,72256,0.0
Utah,Malaysia,ages_45_49,2,6027147160983,20,61000,49,Utah,UT,3887,514,Malaysia,6027147160983,2,ages_45_49,0,72256,0.0
Utah,Mexico,ages_45_49,2,6023676072183,4700,61000,49,Utah,UT,3887,200,Mexico,6023676072183,2,ages_45_49,4212,72256,0.058292736935341
Utah,Nepal,ages_45_49,2,6023356955383,30,61000,49,Utah,UT,3887,524,Nepal,6023356955383,2,ages_45_49,0,72256,0.0
Utah,Philippines,ages_45_49,2,6018797091183,160,61000,49,Utah,UT,3887,515,Philippines,6018797091183,2,ages_45_49,254,72256,0.0035152790079716603
Utah,Poland,ages_45_49,2,6019396657183,20,61000,49,Utah,UT,3887,455,Poland,6019396657183,2,ages_45_49,0,72256,0.0
Utah,Portugal,ages_45_49,2,6021354882783,20,61000,49,Utah,UT,3887,436,Portugal,6021354882783,2,ages_45_49,70,72256,0.000968777679362267
Utah,Puerto Rico,ages_45_49,2,6019520122583,80,61000,49,Utah,UT,3887,110,Puerto Rico,6019520122583,2,ages_45_49,78,72256,0.00107949512843224
Utah,Romania,ages_45_49,2,6027148962983,20,61000,49,Utah,UT,3887,456,Romania,6027148962983,2,ages_45_49,0,72256,0.0
Utah,Russia,ages_45_49,2,6025000815983,20,61000,49,Utah,UT,3887,465,Russia,6025000815983,2,ages_45_49,0,72256,0.0
Utah,Singapore,ages_45_49,2,6023516403783,20,61000,49,Utah,UT,3887,516,Singapore,6023516403783,2,ages_45_49,0,72256,0.0
Utah,South Korea,ages_45_49,2,6027148973583,40,61000,49,Utah,UT,3887,502,South Korea,6027148973583,2,ages_45_49,76,72256,0.00105181576616475
Utah,Spain,ages_45_49,2,6019366943583,30,61000,49,Utah,UT,3887,438,Spain,6019366943583,2,ages_45_49,0,72256,0.0
Utah,UAE,ages_45_49,2,6023516430783,20,61000,49,Utah,UT,3887,543,UAE,6023516430783,2,ages_45_49,0,72256,0.0
Utah,United Kingdom,ages_45_49,2,6021354152983,150,61000,49,Utah,UT,3887,413,UK,6021354152983,2,ages_45_49,193,72256,0.0026710584588131104
Utah,Vietnam,ages_45_49,2,6027149006383,200,61000,49,Utah,UT,3887,518,Vietnam,6027149006383,2,ages_45_49,539,72256,0.007459588131089459
Utah,Australia,ages_50_54,2,6021354857783,50,46000,49,Utah,UT,3887,700,Australia,6021354857783,2,ages_50_54,134,74934,0.0017882403181466399
Utah,Austria,ages_50_54,2,6023675997383,20,46000,49,Utah,UT,3887,450,Austria,6023675997383,2,ages_50_54,0,74934,0.0
Utah,Canada,ages_50_54,2,6019396764183,210,46000,49,Utah,UT,3887,150,Canada,6019396764183,2,ages_50_54,255,74934,0.00340299463527905
Utah,China,ages_50_54,2,6019452369983,20,46000,49,Utah,UT,3887,500,China,6019452369983,2,ages_50_54,514,74934,0.00685936957856247
Utah,France,ages_50_54,2,6019367014383,30,46000,49,Utah,UT,3887,421,France,6019367014383,2,ages_50_54,0,74934,0.0
Utah,Germany,ages_50_54,2,6019367052983,50,46000,49,Utah,UT,3887,453,Germany,6019367052983,2,ages_50_54,529,74934,0.0070595457335788795
Utah,Greece,ages_50_54,2,6023676017583,20,46000,49,Utah,UT,3887,433,Greece,6023676017583,2,ages_50_54,0,74934,0.0
Utah,Hungary,ages_50_54,2,6019396638383,20,46000,49,Utah,UT,3887,454,Hungary,6019396638383,2,ages_50_54,0,74934,0.0
Utah,India,ages_50_54,2,6016916298983,80,46000,49,Utah,UT,3887,521,India,6016916298983,2,ages_50_54,220,74934,0.00293591694024075
Utah,Indonesia,ages_50_54,2,6019564344583,20,46000,49,Utah,UT,3887,512,Indonesia,6019564344583,2,ages_50_54,0,74934,0.0
Utah,Ireland,ages_50_54,2,6019396650783,20,46000,49,Utah,UT,3887,414,Ireland,6019396650783,2,ages_50_54,0,74934,0.0
Utah,Israel,ages_50_54,2,6025000823583,20,46000,49,Utah,UT,3887,534,Israel,6025000823583,2,ages_50_54,0,74934,0.0
Utah,Italy,ages_50_54,2,6019396654583,30,46000,49,Utah,UT,3887,434,Italy,6019396654583,2,ages_50_54,52,74934,0.000693944004056903
Utah,Japan,ages_50_54,2,6023676028783,20,46000,49,Utah,UT,3887,501,Japan,6023676028783,2,ages_50_54,365,74934,0.00487095310539942
Utah,KSA,ages_50_54,2,6025000813183,20,46000,49,Utah,UT,3887,533,Saudi Arabia,6025000813183,2,ages_50_54,0,74934,0.0
Utah,Malaysia,ages_50_54,2,6027147160983,20,46000,49,Utah,UT,3887,514,Malaysia,6027147160983,2,ages_50_54,54,74934,0.000720634158059092
Utah,Mexico,ages_50_54,2,6023676072183,2800,46000,49,Utah,UT,3887,200,Mexico,6023676072183,2,ages_50_54,3772,74934,0.0503376304481277
Utah,Nepal,ages_50_54,2,6023356955383,20,46000,49,Utah,UT,3887,524,Nepal,6023356955383,2,ages_50_54,0,74934,0.0
Utah,Philippines,ages_50_54,2,6018797091183,140,46000,49,Utah,UT,3887,515,Philippines,6018797091183,2,ages_50_54,63,74934,0.000840739851068941
Utah,Poland,ages_50_54,2,6019396657183,20,46000,49,Utah,UT,3887,455,Poland,6019396657183,2,ages_50_54,0,74934,0.0
Utah,Portugal,ages_50_54,2,6021354882783,20,46000,49,Utah,UT,3887,436,Portugal,6021354882783,2,ages_50_54,0,74934,0.0
Utah,Puerto Rico,ages_50_54,2,6019520122583,50,46000,49,Utah,UT,3887,110,Puerto Rico,6019520122583,2,ages_50_54,0,74934,0.0
Utah,Romania,ages_50_54,2,6027148962983,20,46000,49,Utah,UT,3887,456,Romania,6027148962983,2,ages_50_54,0,74934,0.0
Utah,Russia,ages_50_54,2,6025000815983,20,46000,49,Utah,UT,3887,465,Russia,6025000815983,2,ages_50_54,56,74934,0.000747324312061281
Utah,Singapore,ages_50_54,2,6023516403783,20,46000,49,Utah,UT,3887,516,Singapore,6023516403783,2,ages_50_54,0,74934,0.0
Utah,South Korea,ages_50_54,2,6027148973583,30,46000,49,Utah,UT,3887,502,South Korea,6027148973583,2,ages_50_54,64,74934,0.000854084928070035
Utah,Spain,ages_50_54,2,6019366943583,20,46000,49,Utah,UT,3887,438,Spain,6019366943583,2,ages_50_54,0,74934,0.0
Utah,UAE,ages_50_54,2,6023516430783,20,46000,49,Utah,UT,3887,543,UAE,6023516430783,2,ages_50_54,0,74934,0.0
Utah,United Kingdom,ages_50_54,2,6021354152983,140,46000,49,Utah,UT,3887,413,UK,6021354152983,2,ages_50_54,131,74934,0.00174820508714335
Utah,Vietnam,ages_50_54,2,6027149006383,150,46000,49,Utah,UT,3887,518,Vietnam,6027149006383,2,ages_50_54,624,74934,0.008327328048682841
Utah,Australia,ages_55_59,2,6021354857783,40,41000,49,Utah,UT,3887,700,Australia,6021354857783,2,ages_55_59,0,76216,0.0
Utah,Austria,ages_55_59,2,6023675997383,20,41000,49,Utah,UT,3887,450,Austria,6023675997383,2,ages_55_59,75,76216,0.0009840453448094891
Utah,Canada,ages_55_59,2,6019396764183,150,41000,49,Utah,UT,3887,150,Canada,6019396764183,2,ages_55_59,585,76216,0.007675553689514009
Utah,China,ages_55_59,2,6019452369983,20,41000,49,Utah,UT,3887,500,China,6019452369983,2,ages_55_59,228,76216,0.00299149784822085
Utah,France,ages_55_59,2,6019367014383,20,41000,49,Utah,UT,3887,421,France,6019367014383,2,ages_55_59,0,76216,0.0
Utah,Germany,ages_55_59,2,6019367052983,50,41000,49,Utah,UT,3887,453,Germany,6019367052983,2,ages_55_59,215,76216,0.0028209299884538698
Utah,Greece,ages_55_59,2,6023676017583,20,41000,49,Utah,UT,3887,433,Greece,6023676017583,2,ages_55_59,0,76216,0.0
Utah,Hungary,ages_55_59,2,6019396638383,20,41000,49,Utah,UT,3887,454,Hungary,6019396638383,2,ages_55_59,0,76216,0.0
Utah,India,ages_55_59,2,6016916298983,60,41000,49,Utah,UT,3887,521,India,6016916298983,2,ages_55_59,0,76216,0.0
Utah,Indonesia,ages_55_59,2,6019564344583,20,41000,49,Utah,UT,3887,512,Indonesia,6019564344583,2,ages_55_59,74,76216,0.0009709247402120289
Utah,Ireland,ages_55_59,2,6019396650783,20,41000,49,Utah,UT,3887,414,Ireland,6019396650783,2,ages_55_59,0,76216,0.0
